"link_vacancy","vacancy_name","skills","create_time","salary","company","work_exp"
"https://spb.hh.ru/vacancy/46102357?from=vacancy_search_list&query=Python","Python Developer","['Английский\xa0— B1 — Средний', 'Python', 'Английский язык', 'Linux', 'SQL']","4 августа 2021","з/п не указана","Auriga","3–6 лет"
"https://spb.hh.ru/vacancy/46702314?from=vacancy_search_list&query=Python","Python Developer","['Python', 'Git', 'Linux']","2 августа 2021","з/п не указана","Playgendary","1–3 года"
"https://spb.hh.ru/vacancy/46943842?from=vacancy_search_list&query=Python","Senior Python Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46706223?from=vacancy_search_list&query=Python","Python Developer / Python разработчик","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46750396?from=vacancy_search_list&query=Python","Python developer (Middle)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47215293?from=vacancy_search_list&query=Python","Senior Python Developer (Tech Lead)","['Python', 'PostgreSQL', 'MongoDB', 'PyTest', 'Reddis', 'RabbitMQ', 'Swagger']","31 августа 2021","з/п не указана","220 Вольт","3–6 лет"
"https://spb.hh.ru/vacancy/47212469?from=vacancy_search_list&query=Python","Backend Developer Data Mining направления","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46422573?from=vacancy_search_list&query=Python","Data Scientist NLP","['Python', 'Linux', 'NLP', 'PyTorch', 'Machine Learning']","30 августа 2021","з/п не указана","ЦРТ | Группа компаний","1–3 года"
"https://spb.hh.ru/vacancy/47340395?from=vacancy_search_list&query=Python","Разработчик SQL / Аналитик (Data Management, BigData BI)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47478844?from=vacancy_search_list&query=Python","Team Lead Python","['PostgreSQL', 'Celery', 'Django Rest Framework', 'Django Framework']","30 августа 2021","з/п не указана","Лига Цифровой Экономики","3–6 лет"
"https://spb.hh.ru/vacancy/47478177?from=vacancy_search_list&query=Python","Intern Machine learning","['Python', 'Tensorflow', 'PyTorch', 'Английский язык', 'Machine Learning']","30 августа 2021","до 32 000 руб.","SAP","не требуется"
"https://spb.hh.ru/vacancy/47497045?from=vacancy_search_list&query=Python","Python Auto Tester (Remote)","['Английский\xa0— B1 — Средний', 'Git', 'Atlassian Jira', 'Atlassian Confluence', 'Jenkins', 'Python']","30 августа 2021","з/п не указана","Auriga","1–3 года"
"https://spb.hh.ru/vacancy/42491175?from=vacancy_search_list&query=Python","Data Analyst в C1","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/43156888?from=vacancy_search_list&query=Python","Разработчик Python, Java Script","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/42336121?from=vacancy_search_list&query=Python","Специалист по автоматизированному тестированию/Python QA automation engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44074886?from=vacancy_search_list&query=Python","Data analyst / Researcher","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46550714?from=vacancy_search_list&query=Python","QA Automation Engineer / Тестировщик (Python)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47482422?from=vacancy_search_list&query=Python","Python-разработчик платежно-финансовых систем","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47369126?from=vacancy_search_list&query=Python","Data Analyst","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46246254?from=vacancy_search_list&query=Python","Senior Python developer (Diagnostic Platform)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46064878?from=vacancy_search_list&query=Python","DevOps Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47329360?from=vacancy_search_list&query=Python","QA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47006835?from=vacancy_search_list&query=Python","Разработчик Full Stack Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44980842?from=vacancy_search_list&query=Python","Team lead of data analytics","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46818665?from=vacancy_search_list&query=Python","Data analyst","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47083699?from=vacancy_search_list&query=Python","QA инженер","[]","18 августа 2021","з/п не указана","Сбер. IT","1–3 года"
"https://spb.hh.ru/vacancy/46940090?from=vacancy_search_list&query=Python","Data Analyst в Operations","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/43377571?from=vacancy_search_list&query=Python","Quantitative Researcher","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46269410?from=vacancy_search_list&query=Python","Data engineer/Data administrator [Remote]","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46027178?from=vacancy_search_list&query=Python","Data Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46757721?from=vacancy_search_list&query=Python","DevOps (remote)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46947841?from=vacancy_search_list&query=Python","DevOps Engineer (Австралийский проект)","['Английский\xa0— B2 — Средне-продвинутый', 'Terraform', 'Python', 'AWS', 'Git']","28 августа 2021","з/п не указана","Sibedge","3–6 лет"
"https://spb.hh.ru/vacancy/47511185?from=vacancy_search_list&query=Python","Devops engineer","['Linux', 'Git', 'Zabbix', 'Kubernetes', 'Docker']","31 августа 2021","з/п не указана","Билайн","не требуется"
"https://spb.hh.ru/vacancy/47403413?from=vacancy_search_list&query=Python","QA Engineer / Тестировщик","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46903166?from=vacancy_search_list&query=Python","Руководитель группы разработки/Team Lead Developer/ (Python)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45862220?from=vacancy_search_list&query=Python","Разработчик С++ (backend)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46954162?from=vacancy_search_list&query=Python","Programming intern","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47418716?from=vacancy_search_list&query=Python","Solution DevOps/QA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46858205?from=vacancy_search_list&query=Python","Senior Software Engineer, DataPath team, Powerstore","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46358708?from=vacancy_search_list&query=Python","Математик-программист","['Английский\xa0— B1 — Средний', 'MATLAB', 'Математическое моделирование', 'Линейная алгебра', 'Алгоритмы', 'Octave', 'Английский язык', 'Математика', 'Математическое программирование']","31 августа 2021","з/п не указана","Emlid","3–6 лет"
"https://spb.hh.ru/vacancy/44802494?from=vacancy_search_list&query=Python","SQL/ETL/BI Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46796027?from=vacancy_search_list&query=Python","Data Analyst в Skysmart","['Python', 'SQL', 'Tableau', 'ClickHouse', 'Математическая статистика']","30 августа 2021","з/п не указана","Skyeng","3–6 лет"
"https://spb.hh.ru/vacancy/46956582?from=vacancy_search_list&query=Python","Инженер по автоматизации тестирования/QA Automation Engineer","['Python', 'JavaScript', 'Git', 'Английский язык']","28 августа 2021","от 200 000 руб.","Новакид РУС","3–6 лет"
"https://spb.hh.ru/vacancy/45904514?from=vacancy_search_list&query=Python","Архитектор баз данных/ Программист SQL","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46844734?from=vacancy_search_list&query=Python","Системный инженер / DevOps (удаленная работа)","['TCP/IP', 'Linux', 'Git', 'PostgreSQL', 'MySQL', 'Ansible']","30 августа 2021","от 120 000 до 180 000 руб.","Git in Sky","1–3 года"
"https://spb.hh.ru/vacancy/46823679?from=vacancy_search_list&query=Python","Аналитик BI","['Английский\xa0— B1 — Средний', 'Аналитические исследования', 'Статистический анализ', 'Анализ данных', 'Прогнозирование', 'Системный анализ', 'Анализ бизнес показателей', 'Python', 'SQL', 'Power BI']","29 августа 2021","з/п не указана","Yolla","1–3 года"
"https://spb.hh.ru/vacancy/45432766?from=vacancy_search_list&query=Python","Senior QA Automation Engineer","['Функциональное тестирование', 'Интеграционное тестирование', 'Написание автотестов', 'Python', 'Тестирование API']","30 августа 2021","до 300 000 руб.","Alber Blanc","3–6 лет"
"https://spb.hh.ru/vacancy/46213841?from=vacancy_search_list&query=Python","BI Analyst/Аналитик Данных","['SQL', 'Python', 'Статистический анализ', 'PowerBI']","30 августа 2021","з/п не указана","Click","1–3 года"
"https://spb.hh.ru/vacancy/47300315?from=vacancy_search_list&query=Python","Аналитик /Специалист по обработке данных (DP, Market Research), Удаленно","['IBM SPSS', 'Статистический анализ', 'Маркетинговые исследования', 'MS Excel', 'Математическая статистика', 'Статистика', 'Социологические исследования', 'Анализ данных', 'Работа с базами данных', 'Работа с большим объемом информации']","29 августа 2021","от 25 000 до 45 000 руб.","Profi Online Research","1–3 года"
"https://spb.hh.ru/vacancy/46989739?from=vacancy_search_list&query=Python","Web-разработчик full stack","['Работа в команде', 'Python', 'Django Framework', 'CSS', 'HTML', 'Git', 'jQuery', 'PHP', 'Atlassian Jira', 'React', 'Wagtail', 'Laravel', 'October', 'JavaScript']","29 августа 2021","до 70 000 руб.","Клемешов Александр Евгеньевич","1–3 года"
"https://spb.hh.ru/vacancy/47520919?from=vacancy_search_list&query=Python","Программист баз данных","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44743629?from=vacancy_search_list&query=Python","Преподаватель IT курсов, программирования, информатики","['Python', 'C++', 'JavaScript', 'Linux', 'PHP']","30 августа 2021","до 80 000 руб.","ЧУ ДО Московская школа программистов","не требуется"
"https://spb.hh.ru/vacancy/47424750?from=vacancy_search_list&query=Python","Преподаватель курсов программирования в школу Алгоритмика","['Английский\xa0— A1 — Начальный', 'Работа в команде', 'Обучение и развитие', 'Обучение', 'Организация учебного процесса', 'Индивидуальное обучение', 'Способность обучать других', 'Точность и внимательность к деталям', 'Работа с людьми', 'Организация конференций']","30 августа 2021","от 20 000 до 40 000 руб.","Алгоритмика::Санкт-Петербург Выборгский р-н (ИП Козловский Александр Олегович)","1–3 года"
"https://spb.hh.ru/vacancy/46381496?from=vacancy_search_list&query=Python","Программист С++ С#","['Английский\xa0— B1 — Средний', 'ООП', 'MS Visual Studio', 'C++', 'STL', 'Механика', 'Английский язык', 'Git', 'C#', 'Линейная алгебра']","28 августа 2021","з/п не указана","Сим Тех","1–3 года"
"https://spb.hh.ru/vacancy/47100119?from=vacancy_search_list&query=Python","Инженер по тестированию ПО (Senior)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47026452?from=vacancy_search_list&query=Python","Senior backend developer","['Английский\xa0— B2 — Средне-продвинутый', 'Elixir']","30 августа 2021","от 225 000 до 300 000 руб.","Redsteep","3–6 лет"
"https://spb.hh.ru/vacancy/47130567?from=vacancy_search_list&query=Python","Junior BI аналитик","['SQL', 'Python', 'MS SQL', 'C++', 'MS SQL Server']","28 августа 2021","от 40 000 до 60 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/47279474?from=vacancy_search_list&query=Python","C++ Senior Software Developer","['C++', 'ООП', 'STL', 'Multithread Programming', 'Java', 'Python', 'Metaprogramming', 'Templates', 'Variadic']","29 августа 2021","з/п не указана","Teknavo","3–6 лет"
"https://spb.hh.ru/vacancy/47404448?from=vacancy_search_list&query=Python","Разработчик/системный инженер Linux","[]","29 августа 2021","от 150 000 до 300 000 руб.","Телеформ ИС","3–6 лет"
